Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
 0.07,   0.1, .9375, .8125, .6169, -.617, .4366, -.437, 0.507, -.507
 0.07,   0.1,   1.0, .9375, .5402, -0.54, .1705, -0.17, .0812, -.081
 0.07,   0.1, 0.875, .6875, .2219, -.222, .3963, -.396, -.007, .0066
 0.07,   0.1, 0.875, 0.875, .5031, -.503, .3461, -.346, .0678, -.068
 0.07,   0.1, .9375, .9375, .5541, -.554, .2971, -.297, 0.205, -.205
 0.07,   0.1, .9375, .8125, .4185, -.419, 0.377, -.377, .4626, -.463
 0.07,   0.1, .9375,  0.75, .2965, -.296, .3315, -.331, .1551, -.155
 0.07,   0.1, .9375,   1.0, .7278, -.728, .4573, -.457, .2792, -.279
 0.07,   0.1, .8125, .6875, .3277, -.328, 0.203, -.203, .5321, -.532
 0.07,   0.1, 0.875, .8125, .4829, -.483, .4424, -.442, .1474, -.147
 0.07,   0.1, .9375, .8125, .5282, -.528, .3355, -.335, .4014, -.401
 0.07,   0.1, .8125, .6875, .2204, -0.22, .6675, -.667, .2909, -.291
 0.07,   0.1,  0.75, 0.625, .4135, -.413, .4306, -.431, 0.071, -.071
 0.07,   0.1, 0.875, .8125, .4719, -.472, .3621, -.362, .1078, -.108
 0.07,   0.1, .5625,   0.5, .2322, -.232, .5078, -.508, .4027, -.403
 0.07,   0.1,   1.0, 0.875, .5348, -.535, .1917, -.192, -.013, .0131
 0.07,   0.1, .8125, .8125, .4055, -.406, 0.199, -.199, .4261, -.426
 0.07,   0.1,   1.0,   1.0, .5686, -.569, 0.064, -.064, .0662, -.066
 0.07,   0.1,  0.75, .8125, .5113, -.511, .6166, -.617, .1223, -.122
 0.07,   0.1, 0.875, .8125, .5271, -.527, .4794, -.479, .2924, -.292
 0.07,   0.1, 0.875, .8125, .3959, -.396, .4081, -.408, .0463, -.046
 0.07,   0.1, .9375, 0.875, .5099, -0.51, .4391, -.439, .0632, -.063
 0.07,   0.1, 0.875, .8125, .4384, -.438, .3709, -.371, .1353, -.135
 0.07,   0.1, .9375,  0.75, .4492, -.449, .3678, -.368, .3477, -.348
 0.07,   0.1,   1.0,   1.0, .7601, -0.76, .5395, -.539, .1242, -.124
 0.07,   0.1, .8125, .8125, 0.464, -.464, .2997,  -0.3, .5356, -.536
 0.07,   0.1, 0.875,   1.0, 0.387, -.387, .3118, -.312, .0451, -.045
 0.07,   0.1, 0.875,   1.0, .4211, -.421, .1573, -.157, .1969, -.197
 0.07,   0.1,   1.0, .9375, .6961, -.696, .4516, -.452, -.075, 0.075
 0.07,   0.1,   1.0, .9375, .7186, -.719, .4247, -.425, .3398, -0.34
 0.07,   0.1, .9375, .9375,  0.66, -0.66, .3146, -.315, 0.346, -.346
 0.07,   0.1, .9375, .9375, .7151, -.715, .3623, -.362, .3167, -.317
 0.07,   0.1, .9375, .9375, .5593, -.559, .4827, -.483, .1743, -.174
 0.07,   0.1, .9375, .9375, .6447, -.645, .5402, -0.54, .0294, -.029
 0.07,   0.1, 0.875, .9375, .6748, -.675, .4042, -.404, .5599, -0.56
 0.07,   0.1, .6875, .8125, .6435, -.644, .4085, -.408, .6317, -.632
 0.07,   0.1, 0.875, 0.875, .3761, -.376, .4534, -.453, 0.103, -.103
 0.07,   0.1, .8125, .9375, .2974, -.297, 0.202, -.202, .1601, -0.16
 0.07,   0.1,   1.0, .9375, .5539, -.554, .1816, -.182, .0756, -.076
 0.07,   0.1, .5625, 0.625, .2407, -.241, .4279, -.428, .3684, -.368
 0.07,   0.1,   1.0, .9375, .5464, -.546, -.012, .0116, .2791, -.279
 0.07,   0.1,   1.0, .9375, .5425, -.543, .0316, -.032, .2695, -0.27
 0.07,   0.1, .6875, .6875, .5269, -.527, .5694, -.569, .4807, -.481
 0.07,   0.1, .6875,  0.75, .2787, -.279, .4476, -.448, 0.214, -.214
 0.07,   0.1, .8125, .9375, 0.536, -.536, .3419, -.342, .2325, -.233
 0.07,   0.1,  0.75, 0.625, .3491, -.349, .6527, -.653, 0.312, -.312
 0.07,   0.1, 0.875, .9375, .6469, -.647, .5813, -.581, .1467, -.147
 0.07,   0.1, .8125, .6875, .5034, -.503, .6815, -.682, .3261, -.326
 0.07,   0.1,   1.0,   1.0, .7658, -.766, .0037, -.004, -.011, .0112
 0.07,   0.1, .9375, 0.875, .6646, -.665, .3054, -.305, .3972, -.397
 0.07,   0.1, 0.875, .9375, .4776, -.478, .3341, -.334, .1162, -.116
 0.07,   0.1, 0.625, 0.875, .3239, -.324, .5156, -.516, .1872, -.187
 0.07,   0.1, .9375, .9375, .5786, -.579, .3018, -.302, .1731, -.173
 0.07,   0.1,   1.0,   1.0, .4785, -.478, .1609, -.161, .0728, -.073
 0.07,   0.1, .9375, 0.875, .5515, -.552, .3782, -.378,  0.28, -0.28
 0.07,   0.1, .9375, 0.875, .7301, -0.73, .6051, -.605, .2853, -.285
 0.07,   0.1, .8125, .6875, .3151, -.315, .4992, -.499, .2455, -.246
0.071,   0.1,   1.0, 0.875, .6212, -.621, .1173, -.117, .2477, -.248
0.071,   0.1, .6875, 0.625, .3905, -.391, .6018, -.602, .3088, -.309
0.071,   0.1,   1.0,   1.0, .6576, -.658, .2442, -.244, .1275, -.128
0.071,   0.1, .9375, 0.875, .4102, -0.41, .5075, -.507, .0588, -.059
0.071,   0.1, .8125, 0.875, .4929, -.493, .5504, -0.55, .2022, -.202
0.071,   0.1,   1.0,   1.0, 0.497, -.497, 0.262, -.262, .2561, -.256
0.071,   0.1,  0.75, 0.875, .4332, -.433, .3906, -.391, -.226, .2257
0.071,   0.1, .6875,  0.75, .4809, -.481, .3453, -.345, .4577, -.458
0.071,   0.1, .9375, .9375, 0.759, -.759, .4533, -.453, .3162, -.316
0.071,   0.1, .8125, .9375, .4685, -.468, .2246, -.225, 0.211, -.211
0.071,   0.1,   1.0, 0.875, .6563, -.656, 0.276, -.276, .2338, -.234
0.071,   0.1, .9375, 0.875, .7075, -.708, .4941, -.494, -.032, .0317
0.071,   0.1, .9375,   1.0, .6348, -.635, .4994, -.499, .0787, -.079
0.071,   0.1, .5625,  0.75, .1555, -.155, .2225, -.222, .1799, -0.18
0.071,   0.1,  0.75,  0.75, .3712, -.371, .3129, -.313, .4421, -.442
0.071,   0.1, .8125,  0.75, .3076, -.308, .1494, -.149, .1629, -.163
0.071,   0.1, 0.875, .8125, .5002,  -0.5, .5348, -.535, 0.136, -.136
0.071,   0.1, 0.625, 0.625, .1499, -0.15,   0.2,  -0.2, 0.007, -.007
0.071,   0.1,   1.0, .8125, .4062, -.406, .1287, -.129, .1534, -.153
0.071,   0.1, 0.875, .9375, .4517, -.452, 0.231, -.231, -.114, .1141
0.071,   0.1, .9375, 0.875, .4109, -.411, 0.263, -.263, .3389, -.339
0.071,   0.1,   1.0,   1.0, .6045, -.605, .3545, -.355, .1369, -.137
0.071,   0.1, .9375,   1.0, .5176, -.518, .3081, -.308, .2543, -.254
0.071,   0.1, .8125, .8125, .3979, -.398, .4413, -.441, .1961, -.196
0.071,   0.1, 0.625, 0.875, .3606, -.361, .3107, -.311, .4583, -.458
0.071,   0.1, .9375,   1.0, .6329, -.633, .1743, -.174, 0.264, -.264
0.071,   0.1,   1.0, 0.875, .5231, -.523, .2296, -0.23, .0114, -.011
0.071,   0.1,   1.0,   1.0, .5262, -.526, .2658, -.266, .1902, -0.19
0.071,   0.1,   1.0,   1.0, .6927, -.693, .2819, -.282, .1442, -.144
0.071,   0.1,   1.0, 0.875, 0.486, -.486, .0405, -0.04, -.176, .1761
0.071,   0.1, .5625,   0.5, .2068, -.207, 0.456, -.456, .2772, -.277
0.071,   0.1, .9375, .9375, .6482, -.648, .4428, -.443, 0.365, -.365
0.071,   0.1,   1.0,   1.0, .5983, -.598, .2585, -.258, .2159, -.216
0.071,   0.1,  0.75, 0.625, .4399, -0.44, .4786, -.479, .2517, -.252
0.071,   0.1,   1.0,   1.0, .6626, -.663, .4966, -.497, -.045, .0446
0.071,   0.1,   1.0, .9375, .6444, -.644, -.027, .0274, .2497, -0.25
0.071,   0.1, .9375,   1.0, .5657, -.566, .3076, -.308, .3441, -.344
0.071,   0.1,   1.0, .9375, .5928, -.593, .3645, -.364, .3656, -.366
0.071,   0.1, .8125, 0.875, .6438, -.644, 0.614, -.614, .2275, -.228
0.071,   0.1, 0.875,   1.0, .5818, -.582, .3154, -.315, .2236, -.224
0.071,   0.1, 0.625,  0.75, .3627, -.363,  0.55, -0.55, 0.305, -.305
0.071,   0.1, .9375, .9375, .7237, -.724, .4941, -.494, .2574, -.257
0.071,   0.1,  0.75,   1.0, .4265, -.426, .2325, -.233, .1667, -.167
0.071,   0.1, .8125,  0.75, .3724, -.372, .4809, -.481, .2495, -.249
0.071,   0.1, 0.625, .4375, .0728, -.073, .2829, -.283, .2673, -.267
0.071,   0.1,  0.75, .6875, .2616, -.262, .3913, -.391, .0375, -.037
0.071,   0.1, 0.875, 0.625, .4245, -.424, .3589, -.359, .2608, -.261
0.071,   0.1,   1.0,   1.0, .6569, -.657, .3701, -0.37, .1108, -.111
0.071,   0.1, .9375, .9375, .5236, -.524, .0911, -.091, .2771, -.277
0.071,   0.1, .9375, 0.875, .5257, -.526, .3931, -.393, -.045, .0454
0.071,   0.1,   1.0, .9375, .8731, -.873, .4896, -0.49, .2225, -.222
0.071,   0.1, .9375, .8125, .5424, -.542, 0.286, -.286, .2524, -.252
0.071,   0.1,   0.5, .5625, .1874, -.187, .4668, -.467, .3917, -.392
0.071,   0.1, .8125, .8125, .4743, -.474, .4757, -.476, .1924, -.192
0.071,   0.1,   1.0,   1.0, .7762, -.776, .2041, -.204, .2456, -.246
0.071,   0.1,  0.75, .9375, .5295, -.529, .5252, -.525, -.049, .0492
0.071,   0.1, 0.875, .8125, .3587, -.359, .5231, -.523, .2661, -.266
0.071,   0.1, 0.375, 0.625, .0603, -0.06, .3999,  -0.4, -.217, .2171
0.071,   0.1,   1.0, .9375, .5699, -0.57, .1494, -.149, .0985, -.099
0.071,   0.1,  0.75,  0.75, .2847, -.285, .3198, -0.32, -.116, 0.116
0.071,   0.1, .9375, .9375, .5534, -.553, .3441, -.344, .0703, -0.07
0.071,   0.1, 0.875, .8125, .5136, -.514, .5646, -.565, .2729, -.273
0.071,   0.1, 0.625, .8125, 0.406, -.406, .5831, -.583, .5905, -.591
0.071,   0.1, .9375,   1.0, .5781, -.578, .1298, -0.13, .3525, -.352
0.071,   0.1, .6875, .6875, .3961, -.396, .2935, -.293, .2797, -0.28
0.071,   0.1, .6875, .6875, .3535, -.354, 0.367, -.367, .4119, -.412
0.071,   0.1,   1.0,   1.0, .8406, -.841, .3446, -.345, -.064, .0637
0.071,   0.1, 0.875, .8125, .6398, -0.64, .4521, -.452, .2857, -.286
0.071,   0.1, 0.875, .9375, .4503, -0.45, .1134, -.113, .3078, -.308
0.071,   0.1, .9375,   1.0, .5342, -.534, .3904, -0.39, .3396, -0.34
0.071,   0.1, 0.875,  0.75, .7357, -.736, .7119, -.712, .0422, -.042
0.071,   0.1,   1.0,   1.0, .8591, -.859, .3975, -.398, .1615, -.161
0.071,   0.1, 0.875,   1.0, .4754, -.475, .4236, -.424, .3868, -.387
0.071,   0.1, .9375, .8125, .4145, -.414, .3653, -.365, .2162, -.216
0.071,   0.1, .9375, 0.875, .5499, -0.55, .3669, -.367, .2973, -.297
0.071,   0.1, .9375,   1.0, .5284, -.528, .1841, -.184, -.033, .0328
0.071,   0.1,   1.0, .9375, .4643, -.464, .2254, -.225, .2672, -.267
0.071,   0.1, .8125, 0.875, .4229, -.423, -.021, .0207, .2296, -0.23
0.071,   0.1, .9375,   1.0, .4894, -.489, 0.319, -.319, .0393, -.039
0.071,   0.1,   1.0, .9375, .6228, -.623, .2239, -.224, .1405, -0.14
0.071,   0.1,   1.0, .9375, .4755, -.475, .3424, -.342, .0859, -.086
0.071,   0.1, .9375,   1.0, .7237, -.724, 0.528, -.528, .1299, -0.13
0.071,   0.1, .8125, 0.875, .5477, -.548, .2685, -.268, .4957, -.496
0.071,   0.1, .9375,   1.0, .5608, -.561, .1981, -.198, .0996,  -0.1
0.071,   0.1, 0.875,   1.0, .6785, -.679, .4279, -.428, -.145, 0.145
0.071,   0.1, 0.625, .5625, .2948, -.295, .3519, -.352, .3148, -.315
0.071,   0.1, 0.875, .8125, .4344, -.434, .3127, -.313, .3203, -0.32
0.071,   0.1,   1.0, .9375, .5882, -.588, .3144, -.314, -.059, .0589
0.071,   0.1, 0.875, .9375, .4392, -.439, .5774, -.577, .1152, -.115
0.071,   0.1, .8125, .8125, 0.354, -.354, .3728, -.373, .0628, -.063
0.071,   0.1, .8125, .8125, .5413, -.541, 0.686, -.686, .3475, -.347
0.071,   0.1, .6875, .6875, .2538, -.254, .4252, -.425, 0.144, -.144
0.071,   0.1,   1.0,   1.0, .6444, -.644, .2692, -.269, .2727, -.273
0.071,   0.1, .6875, .8125, 0.284, -.284, .2903, -0.29, .4172, -.417
0.071,   0.1,  0.75,  0.75, .3301, -0.33, .4388, -.439, .1386, -.139
0.071,   0.1, 0.875, 0.625, .3472, -.347, .3424, -.342, .2815, -.281
0.071,   0.1,  0.75, .6875, .3047, -.305, 0.272, -.272, -.234, .2341
0.071,   0.1,   1.0,   1.0, .8403, -0.84, .6574, -.657, .0868, -.087
0.071,   0.1,   1.0, 0.875, .5438, -.544, .0496, -0.05, .2607, -.261
0.071,   0.1, 0.875, .8125, .6348, -.635, .5472, -.547, .3646, -.365
0.071,   0.1,   1.0, .9375, .7142, -.714, .2579, -.258, .1239, -.124
0.071,   0.1, .9375,  0.75, .6409, -.641, .6693, -.669, .0243, -.024
0.071,   0.1,   1.0,   1.0, .6093, -.609, .1371, -.137, -.046, .0461
0.071,   0.1, .5625, .6875, .2361, -.236, .3904, -0.39, .1455, -.145
0.071,   0.1, 0.625, .8125, .3542, -.354, .5305, -.531, -.137, .1374
0.071,   0.1,   1.0, .9375, .6622, -.662, .1954, -.195, .2923, -.292
0.071,   0.1, 0.875, .8125, .5132, -.513, .4392, -.439, .3431, -.343
0.071,   0.1, 0.875, .9375, .4574, -.457, .2688, -.269, .1007, -.101
0.071,   0.1,  0.75, 0.625, .4402, -0.44, .6219, -.622, .3819, -.382
0.071,   0.1, .8125, .8125, .2378, -.238, .2153, -.215, .1067, -.107
0.071,   0.1, 0.875,   1.0, .5365, -.536, .2403, -0.24, .2403, -0.24
0.071,   0.1, 0.875,  0.75, .6951, -.695, .7043, -.704, .3144, -.314
0.071,   0.1,   1.0,   1.0, .7707, -.771, .2352, -.235, .1924, -.192
0.071,   0.1,  0.75,   1.0, .5367, -.537, .2462, -.246, 0.289, -.289
0.071,   0.1, 0.875, .9375, .7019, -.702, .2854, -.285, 0.498, -.498
0.071,   0.1,   1.0,   1.0, 0.692, -.692, .2262, -.226, 0.215, -.215
0.071,   0.1, 0.875, .9375, 0.556, -.556, .5161, -.516, .2011, -.201
0.071,   0.1,   1.0, .9375, .4761, -.476, .0765, -.076, .0715, -.072
0.071,   0.1, .8125,   1.0, .7066, -.707, .4825, -.482, .1494, -.149
0.071,   0.1,   1.0,   1.0, .7707, -.771, .4394, -.439, .1618, -.162
0.071,   0.1,  0.75, .8125, .3866, -.387, .3433, -.343, .2922, -.292
0.071,   0.1, .6875,   1.0, .2464, -.246, 0.126, -.126, -.023, .0227
0.071,   0.1,   1.0, .9375, .6138, -.614, -.164, .1639, .2949, -.295
0.071,   0.1,  0.75,  0.75, .3708, -.371, .2229, -.223, .1805, -0.18
0.071,   0.1, 0.875, .9375, .5424, -.542, 0.398, -.398, .5061, -.506
0.071,   0.1, 0.625, 0.625, .2605, -0.26, .3671, -.367, .2968, -.297
0.071,   0.1, .9375, .8125, .6106, -.611, .4266, -.427, .5033, -.503
0.071,   0.1, 0.875,  0.75, .3048, -.305, .2892, -.289, -.099, .0988
0.071,   0.1,   1.0,   1.0, 0.789, -.789, .3296, -0.33, .1664, -.166
0.071,   0.1, 0.875, .8125, .5067, -.507, .2011, -.201, .4012, -.401
0.071,   0.1,   1.0, 0.875, .5221, -.522, -.132, .1316, .1168, -.117
0.071,   0.1,   1.0,   1.0, .6309, -.631, .1696, -0.17, .0699, -0.07
0.071,   0.1,   1.0,   1.0, .6834, -.683, .5967, -.597, -0.06, .0599
0.071,   0.1,   1.0, .9375, .5371, -.537, .2352, -.235, .2829, -.283
0.071,   0.1,   1.0, 0.875, .6706, -.671, .2956, -.296, 0.201, -.201
0.071,   0.1,   1.0, .9375, .6764, -.676, .2895, -0.29, .1673, -.167
0.071,   0.1, .8125, .8125, .4832, -.483, .3809, -.381, .3787, -.379
0.071,   0.1,   1.0, 0.875, .5532, -.553, .2596, -0.26, .1527, -.153
0.071,   0.1, .9375, .9375, .6462, -.646, .5499, -0.55, .0879, -.088
0.071,   0.1, .9375, 0.875, .3953, -.395, .4011, -.401, .1917, -.192
0.071,   0.1, .9375, .9375, 0.714, -.714, .5579, -.558, .3141, -.314
0.071,   0.1,   1.0, .9375, 0.643, -.643, .1442, -.144, .4368, -.437
0.071,   0.1,   1.0,   1.0, .6217, -.622, .4384, -.438, .2175, -.218
0.071,   0.1, 0.625,  0.75, .2227, -.223, .5976, -.598, .2942, -.294
0.071,   0.1, .9375, 0.875, .5808, -.581, .3211, -.321, .1365, -.136
0.071,   0.1, .9375,   1.0, .6512, -.651, 0.296, -.296, .1579, -.158
0.071,   0.1,   1.0,   1.0, .5115, -.512, .4411, -.441, 0.236, -.236
0.071,   0.1, .9375, 0.875, .4344, -.434, .1347, -.135, .1203, -0.12
0.071,   0.1,   1.0,   1.0, .7222, -.722, .1537, -.154, 0.313, -.313
0.071,   0.1, .6875, 0.625, .2512, -.251, .5005, -.501, .2321, -.232
0.071,   0.1,  0.75,  0.75, .4431, -.443, .4755, -.475, 0.086, -.086
0.071,   0.1, .8125, .9375, .4762, -.476, .1361, -.136, .3532, -.353
0.071,   0.1,   1.0,   1.0, .6505, -.651, .0184, -.018, .2194, -.219
0.071,   0.1, 0.875, .9375, .5803, -0.58, .1915, -.192, 0.467, -.467
0.071,   0.1, .9375,   1.0, .8313, -.831, .4229, -.423, .4632, -.463
0.071,   0.1, .8125, .8125, .4813, -.481, .5344, -.534, .4251, -.425
0.071,   0.1, .9375, .8125, 0.506, -.506, .3828, -.383, -.247, .2465
0.071,   0.1,   1.0,   1.0, 0.665, -.665, .3266, -.327, .1178, -.118
0.071,   0.1, .8125, 0.875, .3445, -.344, .2181, -.218, .3398, -0.34
0.071,   0.1, .8125, .8125, .3951, -.395, .2418, -.242, .3114, -.311
0.071,   0.1,   1.0,   1.0, .7814, -.781, .3671, -.367, .1714, -.171
0.071,   0.1, 0.875,   1.0, .4868, -.487, .2678, -.268, -.095, .0953
0.071,   0.1, .6875,  0.75, .2261, -.226, .2639, -.264, 0.118, -.118
0.071,   0.1,  0.75, .5625, .4405, -0.44, .6247, -.625, .1469, -.147
0.071,   0.1,  0.75,  0.75, .4315, -.432, .4605, -.461, .3073, -.307
0.071,   0.1, .9375,   1.0, .7707, -.771, .4597, -0.46, .1425, -.143
0.071,   0.1, 0.875,  0.75,  0.34, -0.34, .2626, -.263, .3668, -.367
0.071,   0.1,  0.75, .5625, .3229, -.323, 0.358, -.358, .2971, -.297
0.071,   0.1, .9375,   1.0, .6063, -.606, .2722, -.272, .3557, -.356
0.071,   0.1, .8125, 0.875, .6326, -.633, .5792, -.579, .2031, -.203
0.071,   0.1, .6875,  0.75, .3042, -.304, .3391, -.339, .3401, -0.34
0.071,   0.1,   1.0,   1.0, 0.692, -.692, .2641, -.264, .3592, -.359
0.071,   0.1, 0.875, .8125, .5443, -.544, .3524, -.352, .3602, -0.36
0.071,   0.1, .8125, 0.875, .5257, -.526, .3268, -.327, .3341, -.334
0.071,   0.1, .8125,  0.75, .3549, -.355, .3535, -.353, .2221, -.222
0.071,   0.1,   1.0, .9375, .7707, -.771, .2041, -.204, 0.079, -.079
0.071,   0.1, .9375, .9375, .6397, -0.64, .4264, -.426, .3031, -.303
0.071,   0.1,  0.75, .6875, .4164, -.416, .3787, -.379, 0.488, -.488
0.071,   0.1,  0.75, 0.625, .3635, -.363, .3047, -.305, .2019, -.202
0.071,   0.1, 0.875, 0.875, .3999,  -0.4, .1116, -.112, 0.147, -.147
0.071,   0.1,  0.75, 0.875, .4315, -.431, .3512, -.351, .2801, -0.28
0.071,   0.1, .6875, 0.875, .3864, -.386, .4075, -.407, .2175, -.217
0.071,   0.1, .9375, .9375, .5962, -.596, .4026, -.403, -.025, .0248
0.071,   0.1, .9375,   1.0, .6956, -.696, .2012, -.201, .0746, -.075
0.071,   0.1, .8125,  0.75, .5465, -.546, .5281, -.528, -.289, .2888
0.071,   0.1, .9375,   1.0, .7121, -.712, .3835, -.384, .1889, -.189
0.071,   0.1, .9375, 0.875, .4348, -.435, -.008, .0075, .2779, -.278
0.071,   0.1, .8125, .9375, .4698, -0.47, .3827, -.383, .2438, -.244
0.071,   0.1, .6875, .6875, .2928, -.293, .4075, -.407, .1446, -.145
0.071,   0.1,   1.0, .9375, .7343, -.734, .5124, -.512, .1064, -.106
0.071,   0.1,   1.0, 0.875, .7891, -.789, .3899, -0.39, .0996,  -0.1
0.071,   0.1, .9375,  0.75, .3631, -.363, .2963, -.296, .1562, -.156
0.071,   0.1,   1.0, 0.875, .6489, -.649, .3134, -.313, .1911, -.191
0.071,   0.1,   1.0,   1.0, .5663, -.566, .1426, -.143, -.025, .0249
0.071,   0.1,   1.0,   1.0, .5336, -.534, 0.236, -.236, .3302, -0.33
0.071,   0.1,  0.75, 0.875, 0.692, -.692, .6099, -0.61, .1696, -0.17
0.071,   0.1,  0.75, .8125, .5634, -.563, 0.618, -.618, .0674, -.067
0.071,   0.1, .9375,  0.75, .4986, -.499, .3012, -.301, .0078, -.008
0.071,   0.1, .8125, .6875, .2982, -.298, .3622, -.362, .3119, -.312
0.071,   0.1, 0.875,  0.75, .3737, -.374, .2893, -.289, 0.482, -.482
0.071,   0.1, 0.875,   1.0, .7843, -.784, .3959, -.396, .5789, -.579
0.071,   0.1,   1.0, .9375, .5881, -.588, .4469, -.447, .2778, -.278
0.071,   0.1, 0.625, .9375, .5639, -.564, .5701, -0.57, .3286, -.329
0.071,   0.1,  0.75, .9375, .5052, -.505, .3202, -0.32, .4728, -.473
0.071,   0.1,   1.0, .9375, .7186, -.719, 0.145, -.145, .3458, -.346
0.071,   0.1,  0.75, .6875, .2541, -.254, .3535, -.354, .2037, -.204
0.071,   0.1, .9375, .9375, .5587, -.559, -.015, .0148, .3234, -.323
0.071,   0.1, .8125, .6875, .4126, -.413, .5533, -.553, .0819, -.082
0.071,   0.1,  0.75, 0.875, 0.513, -.513, .4497, -0.45, .1952, -.195
0.071,   0.1,   1.0,  0.75, .4799, -0.48, .3204, -0.32, .3595, -.359
0.071,   0.1, .9375, 0.875, .4572, -.457, .2937, -.294, .3787, -.379
0.071,   0.1,   1.0, .9375, .6273, -.627, .4209, -.421, 0.229, -.229
0.071,   0.1,   1.0,   1.0, .4959, -.496, .2704, -0.27, -.017, .0167
0.071,   0.1, 0.875, 0.875, .4543, -.454, .1744, -.174, .2998,  -0.3
0.071,   0.1, 0.875,   1.0, .6511, -.651, 0.423, -.423, .1792, -.179
0.071,   0.1, 0.875, .8125, .5774, -.577, .5608, -.561, .4523, -.452
0.071,   0.1, .9375, .9375, .5342, -.534, .1709, -.171, .1513, -.151
0.071,   0.1, .8125, .6875, .1596, -0.16, .0123, -.012, .2446, -.245
0.071,   0.1,   1.0,   1.0, 0.716, -.716, .3399, -0.34, .2647, -.265
0.071,   0.1, 0.875,   1.0, 0.554, -.554, .1968, -.197, .1491, -.149
0.071,   0.1, 0.875, .9375, .4617, -.462, .3746, -.375, .3185, -.318
0.071,   0.1, 0.875,   1.0, .7291, -.729, .6099, -0.61, .1052, -.105
0.071,   0.1, 0.875, .8125, .3678, -.368, .3804, -0.38, .0388, -.039
0.071,   0.1, .9375,   1.0, 0.692, -.692, .2224, -.222, .2911, -.291
0.071,   0.1, .9375,   1.0, .6528, -.653, 0.349, -.349, .1843, -.184
0.071,   0.1, 0.875,  0.75,  0.38, -0.38, .3152, -.315, .3159, -.316
0.071,   0.1, .6875, .8125, .5902, -0.59, .7349, -.735, .3609, -.361
0.071,   0.1,   1.0, .9375, .4274, -.427, .1819, -.182, -.023, .0227
0.071,   0.1, .8125, .8125, .2839, -.284, .1141, -.114, .0101, -0.01
0.071,   0.1, .9375, 0.875, .5993, -.599, .7416, -.742, .3962, -.396
0.071,   0.1, .6875, 0.875, .3034, -.303, .0423, -.042, .1022, -.102
0.071,   0.1, .8125, .9375, .4599, -0.46, .3266, -.327, .3898, -0.39
0.071,   0.1, .8125, .8125, .4314, -.431, .3844, -.384, 0.129, -.129
0.071,   0.1, 0.625, .5625, .2809, -.281, .5014, -.501, .3163, -.316
0.071,   0.1, .9375, 0.875, .4474, -.447, .2191, -.219, .2661, -.266
0.071,   0.1, 0.875, .9375, .4266, -.427, .3176, -.318, -.102, .1019
0.071,   0.1,  0.75, 0.875, .4041, -.404, .4012, -.401, -.327, .3272
0.071,   0.1, 0.875,  0.75, .5568, -.557, .4108, -.411, .1162, -.116
0.071,   0.1,   1.0, .9375, .8664, -.866, .4626, -.463, .0767, -.077
0.071,   0.1, 0.875, .6875, .3023, -.302, .0505, -0.05, .2297, -0.23
0.071,   0.1,  0.75, 0.625, .3655, -.365, .4469, -.447, .4771, -.477
0.071,   0.1,   1.0, .9375, .6924, -.692, .3513, -.351, -.038, .0379
0.071,   0.1, .9375, .9375, .5485, -.548, 0.478, -.478, .0502, -0.05
0.071,   0.1,  0.75, .8125, .2856, -.286, .3349, -.335, .2519, -.252
0.071,   0.1,   1.0,   1.0, .5425, -.543, .1946, -.195, .0837, -.084
0.071,   0.1,   1.0,   1.0, 0.735, -.735, .1505, -.151, -.098, 0.098
0.071,   0.1, .9375, 0.875, .4416, -.442, .0215, -.021, .2639, -.264
0.071,   0.1,   1.0, 0.625, .3794, -.379, .3304, -0.33, .2272, -.227
0.071,   0.1,  0.75,  0.75, .4663, -.466, .5485, -.548, .5251, -.525
0.071,   0.1,   1.0,   1.0, .5709, -.571, .1811, -.181, 0.281, -.281
0.072,   0.1, .8125, .5625, .2136, -.214, .2268, -.227, 0.343, -.343
0.072,   0.1,   1.0,   1.0, .6072, -.607, .1421, -.142, -.027, .0274
0.072,   0.1, .9375,   1.0, .6124, -.612, 0.118, -.118, .3005,  -0.3
0.072,   0.1,  0.75,  0.75, .4437, -.444, .4269, -.427, .3415, -.342
0.072,   0.1, 0.875, .9375, 0.558, -.558, .4565, -.457, .2687, -.269
0.072,   0.1, .8125, .8125, 0.384, -.384, .1883, -.188, .3887, -.389
0.072,   0.1, 0.875, 0.875, .5178, -.518, .4329, -.433, 0.272, -.272
0.072,   0.1, .9375, .8125, .5431, -.543, .2812, -.281, .3436, -.344
0.072,   0.1, 0.875, .9375, 0.574, -.574, .2965, -.297, .3605, -0.36
0.072,   0.1, .9375,   1.0, .6059, -.606, .3112, -.311, .1688, -.169
0.072,   0.1,   1.0, .9375, 0.725, -.725, .0825, -.083, .2234, -.223
0.072,   0.1, .8125, 0.875, 0.545, -.545, .3267, -.327, .5291, -.529
0.072,   0.1, 0.875, .9375, .6077, -.608, .1317, -.132, .4014, -.401
0.072,   0.1, 0.875, 0.875, .2706, -.271, -0.03, .0298, .1666, -.167
0.072,   0.1,  0.75, .6875, .3101, -0.31, .4011, -.401, 0.097, -.097
0.072,   0.1, .4375, 0.625, 0.063, -.063, .3483, -.348, .2722, -.272
0.072,   0.1,  0.75, .8125, .5367, -.537, .6589, -.659, .0927, -.093
