Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
0.051,   0.1,  0.75, .9375, -.029, -.403, -.161, -.207, -.435, -.241, -.373, .2004, -.274, -.067, -.373, -.292
0.051,   0.1, .4375, 0.875, -.071, -0.24, .1025, -.216, -.076, -.337, -.359, .0958, -.168, -0.26, -.341, -.322
0.051,   0.1, .5625,   0.5, .0468, -.148, -.144, -.367, -.276, -.154, -.153, .0624, -.236, .0051, -.176, -.078
0.051,   0.1,  0.75, .9375, .0976, -.212, -.056, -.234, -.279, -0.32, -.061, .3368, -.222, .0062, -.236, -.012
0.051,   0.1, .5625, .9375, -.008, -.191, -.126, -.217, -.032, -.056, -.053, .1226, -.206, -.163, -.141, -.217
0.051,   0.1, .5625,  0.75, .0199, -.211, -.009, -.202, -.146, -.049, -.222, .2296, -.306, -.124, -.159, -.073
0.051,   0.1, .8125, 0.625, .1933, -.296, -.173, -.266, -.079, -.303, -.133, -.153, -.197, .0664, -.266, -.141
0.051,   0.1, .9375, 0.625, .1803, -.115, -0.06, -.217, -.057, -0.32, -.242, -.033, -.171, .0759, -.243, -0.06
0.051,   0.1, 0.625,  0.75, .0033, -.227, .1438, -.279, 0.055, -.152, -.286, -.095, -.365, -.085, -.143, .0458
0.051,   0.1, 0.875, 0.875, .0806, -.274, -.103, -.147, -.013, -.255, -.212, .1518, -.051, -.041, -.192, -.097
0.051,   0.1,  0.75, .9375, -.033, -.212, -.035, -.278, -0.34, -.214, -.192, .2673, -.181, -.024, -.254, .0587
0.051,   0.1, .6875,   0.5, .1613, -.158, .0294, -.234, .0287, -.191, -.333, -.044, -0.26, .0558, -.033, -.014
0.051,   0.1, .6875, .9375, .0763, -.181, .0114, -.261, -.114, -.144, -.149, .1818, -.263, 0.091, -0.26, -.096
0.051,   0.1, .6875, 0.625, .0775, -.212, .0176, -.272, -.021, -.173, -.114, .0104, -.201, -.144, -.341, .0529
0.051,   0.1, 0.625, 0.875, .1057, -.219, -0.04, -.406, -.174,  -0.2, -.109, .2454, -.339, .0542, -.403, -.393
0.051,   0.1,  0.75, .8125, .1084, -.278, -.201, -.333, -.182, -.306, -.115, 0.138, -.349, .0606, -.378, -.259
0.051,   0.1, .5625, .8125, .0359, -.141, -.048, -.028, 0.167, -.155, .0173, .0888, -.146, .0444, -0.12, -.152
0.051,   0.1,   1.0, .8125, .2561, -.266, -.083, -.396, -.216, -.216, -.289, -.048, -.289, -.223, -.233, -.239
0.051,   0.1, .9375, 0.625, .0723, -.212, -0.15, -.078, -.127, -.183, -.274, -.062, -.149, -.076, -.153, -.177
0.051,   0.1,   1.0,   0.5, 0.231, -.152, -.157, -.279, -.226, -0.25, -.206, -.067, -.178, .0088, -.266, -.151
0.051,   0.1, .9375, 0.625, .1358, -.223, -0.13, -.254, -.175, -.312, -.256, .1135, -.159, .0758, -.284, -.319
0.051,   0.1,  0.75, .4375, .1275, -.265, -.008, -.275, .1475, -0.23, -.363, -.209, -.244, .0881, -.058, -.144
0.051,   0.1, .8125, .9375, .0846, -.222, -0.08, -.324, -.279, -.377, -.206, .2687, -.318, -0.23, -.281, -.128
0.051,   0.1, 0.875, 0.875, .1062, -.206, -.094, -.259, -.121, -0.12, -.141, .1406, -.152, -.065, -.144, -.068
0.051,   0.1,   1.0, .9375, .1416, -.264, -.235, -.264, -.185, -.432, -.246, .1497, -.398, -0.32, -.361, -0.25
0.051,   0.1, 0.875, 0.875, .1589, -.192, -.063, -.233, .0623, -.238, -.123, .0349, -.141, -.001, -.162, -.281
0.051,   0.1,  0.75, 0.625, .1243, -.138, -.171, -.246, -.067, -.346, -.187, -.064, -.015, .0965, -.217, -.219
0.051,   0.1, .8125,   1.0, .0738, -.322, -.016, -.343, -.246, -.199, -.366, .2638, -.404, -.085, -.362, -.131
0.051,   0.1,   1.0, .6875, -.063, -.514, -.374, -.387, -.078, -0.26, -.434, .0233, -.344, .0087, -.173, .0097
0.051,   0.1,  0.75, 0.625, .0495, -.202, 0.067, -.197, -.073, -0.05, -.217, -.104, -.126, 0.021, -.327, -0.25
0.051,   0.1, .9375, .8125, -.012, -0.38, -.261, -.307, -.143, -.325, -.342, -.019, -.427, -.149, -.223, -.128
0.051,   0.1, 0.625, 0.625, .0916, -.338, -.239, -.193, -0.18, -.408, -.211, -0.07, -.341, -.031, -.358, .0188
0.051,   0.1, .6875, .6875, .0308, -.115, 0.189, -.268, -.066, -0.12, -.217, -.026, -.078, -0.12, 0.024, -.048
0.051,   0.1, 0.875, .5625, .1596, -.078,  -0.1, -.212, -.185, -0.12, -.055, .0319, -.187, -.213, -.158, -.003
0.051,   0.1, .6875,   0.5, .0459, -.148, -.224, -.234, -.175, -.176, -.178, -.055, -.177, -.021, -0.16, -0.22
0.051,   0.1, .6875, .9375, -.054, -.123, -.004, -.255, -.163, -.295, -.222, .3294, -.251, .1266, -.239, 0.042
0.051,   0.1,  0.75, .4375, -.018, -.189, -0.18, -.274, -.119, -.191, -.212, -.144, -.283, .0884, -.323, -.158
0.051,   0.1, .6875,  0.75, .0367, -.237, -.066, -.149, -.069, -.312, -.222, .0931, -.184, -.151, -.261, -0.11
0.051,   0.1, 0.875,  0.75, .2177, -.147, -.017, -0.09, .1343, -0.12, -.146, .0597, -.274, -.078, -.085, -.147
0.051,   0.1, .8125, .6875, .0895, -.115, .1026, -0.21, -.023, -.236, -.249, -.053, -.259, .1471, -.255, -0.26
0.051,   0.1,   0.5, .5625, -0.06, -.125, .2128, -0.12, .0767, -.157, -.279, .0165, -.141, 0.011, -.099, -.096
0.051,   0.1,  0.75, 0.875, .0642, -.222, -.077, -.217, -.219, -.072, -.147, .2003, -.158, -.217, -.089, -0.01
0.051,   0.1,  0.75, .4375, -.011, -0.25, -.119, -.418, -.012, -.025, -.319, -0.08, -.255, -.281, -.186, .0691
0.051,   0.1, .6875, .3125, .0641, -0.05, -.084, -.233, -.075, -.283, -0.08, -0.05,   0.0, .0381, -.142, -.061
0.051,   0.1, 0.625, .6875, .0132, -.146, -.052, -.289, .0853, -.172, -.217, 0.122, -.153, .1516, -.095, -.026
0.051,   0.1,   1.0,  0.75, .1907, -.141, -.144, -.211, -.162, -.174, -.217, .0391, -.072, -.031, -0.12, -.119
0.051,   0.1, 0.875, .8125, .0328, -.273, -.148, -.402, .0677, -.274, -.184, .1863, -.306, .0581, -.255, -.084
0.051,   0.1,   0.5, 0.875, .0799, -.197, .2406, -.211, -.166, -.397, -.047, .1448, -.183, -0.04, -.308, -.414
0.051,   0.1, .4375, .9375, -.067, -.278, .1229, -.283, -.116, -.218, -.291, .2293, -.342, -.206, -.323, -.204
0.051,   0.1, .6875,  0.75,  0.13, -.158, .0874, -.372, -.397, -.301, -.206, .0411, -.326, -.243, -.459, -.013
0.051,   0.1, .4375, 0.625, -.134, -.279, 0.107, -.206, -.016, -.197, -.284, -0.04, -.353, .0454, -.162, -.327
0.051,   0.1, .9375, .8125, .1956, -.078, .0888, -.013, -.003, -.172, -.217, .1485, -.193, .0034, -.147, .0187
0.051,   0.1, 0.875,  0.25, 0.185, -.177, -.029, -.217, -.199, -.204, -0.24, -.206, -.284, -.146, -.285, .0539
0.051,   0.1,   0.5, .9375, -.146, -.224, -.118, -.349, -.163, -.316,  -0.1, .2622, -.342, .1721, -.348, -.125
0.051,   0.1,   1.0, .5625, .1278, -.289, -.191, -.232, -.264, -.396, -0.42, .0524, -.296, .2813, -.379, -.355
0.051,   0.1, .6875,  0.75, .0451, -.147, .0843, -.147, .0635, -.141, -.141, .1274, -.023, -0.05, -.256, -.124
0.051,   0.1,   1.0,  0.75, .0144, -.348, -.017, -.255, -.274, -.188, -.349, -.003, -.281, -.185, -.317, -.029
0.051,   0.1,   1.0, .9375, .1408, -.141, -.214, -.217, -.093, -.279, -.206, .1189, -.202, -.016, -.053, -.222
0.051,   0.1,  0.75,   0.5, .0552, -.289, -.074, -0.23, -.001, -0.24, -.273, -.215, -.309, .0747, -0.24, -.065
0.051,   0.1,  0.75,  0.75, .1553, -.141, .1441, -.255, -.027, -.213, -.146, 0.042, -.116, -0.24, -.266, -.269
0.051,   0.1,   0.5, 0.875, .0141, -.115, -.068, -.117, .0576, -.065, -.152, .1958, -.316, .0418, -.254, -.161
0.051,   0.1, 0.625,  0.75, .1125, -.153, -.144, -.277, -.132, -.341, -.319, .1279, -.337, -.095, -0.26, -.063
0.051,   0.1, .4375, .8125, -0.12, -.078, -.215, -.245, .1643, -.047, -.311, 0.238, -.275, -.082, .0025, -.028
0.051,   0.1,  0.25, 0.375, -.085, -.089, .1096,  -0.1, -.042, -.157, -.146, -.078, -0.05, -.055, -0.11, -0.06
0.051,   0.1,   1.0, 0.625, .0888, -.244, -.125, -.362, -.248, -.288, -.157, -.115, -.171, -.034, -.314, -.165
0.051,   0.1, .8125, .5625, .1442, -.115, -.232, -.264, -.191, -.297, -.206, -.001, -.269, -.046, -.205, -0.21
0.051,   0.1,  0.75, .6875, -.051, -.211, -.039, -0.09, -0.01, -.177, -.211, .1179, -.219, .0491, .0322, -.019
0.051,   0.1,   1.0, .9375, 0.191, -.279, -.084, -.337, -.364, -.484, -.434, .0096, -.365, -.369, -.426, -.155
0.051,   0.1,  0.75,  0.75, .0378, -.259, -.151, -0.24, -.166, -.273, -.279, .0286, -.222, -.131, -.126, -.022
0.051,   0.1, .5625, .9375, .0532, -.225, .0988, -.222, -.011, -.125, -.218, .3387, -.131, -.057, -.196, -.222
0.051,   0.1, 0.625,   1.0, -.157, -.342, -.058, -.336, -.367, -.455, -.274, .2652, -.331, -.141, -.258, -.106
0.051,   0.1, 0.875, 0.875, -.006, -.305, -.169, -.339, -.183, -.386, -.274, .2069, -.169, -.066, -.265, -.151
0.051,   0.1, .8125, 0.875, -.066, -.268, -.115, -.361, -.233, -.351, -.284, -.021, -.337, -.117, -.349, -.156
0.051,   0.1, 0.875, .8125, .0869, -0.38, -.128, -.246, -.309, -.313, -.187, -.024, -.167, -.007, -.289, -.171
0.051,   0.1, .4375, .9375, -.125, -0.24, -.072, -.372, -.027, -.317, -.192, .2244, -.381, -0.25, -.327, -.104
0.051,   0.1, .9375, .9375, .3346, -.212, -.276, -.435, -.078, -.417, -.212, .0304, -.289, -.323, -.343, -.257
0.051,   0.1,   1.0, .8125, .3034, -.147, -.232, -.343, -0.14, -.098, -.187, .1033, -.325, .0005, -0.23, -0.22
0.051,   0.1,  0.75,  0.75, .0217, -.115, .1091, -.214, -.076, -.251, -.141, .1966, .0296, -.094, -.177, -.036
0.051,   0.1, .5625, 0.625, -.125, -.125, .1563, -.115, .0535, -.171, -.217, .1461, -.095, .0689, -.078, -.186
0.051,   0.1,  0.75,   1.0, .0891, -.212, -.157, -.192, -.124, -.142, -.146, .2924, -.125, -.011, -.141, -.086
0.051,   0.1, .5625, .8125, -.053, -.206, .0224, -.212, -.286,  -0.1, -.177, -.036, -.186, -0.12, -.186, -.187
0.051,   0.1, 0.625, .5625, .0079, -.149, .0172, -.056, .1096, .0173, -.146, .0657, -.152, .1008, -.212, .1166
0.051,   0.1,  0.75, 0.875, .0652, -.243, -.195, -.249, -.245, -0.24, -.141, 0.056, -.362, -.174, -0.29, -.075
0.051,   0.1, .3125, 0.875, .0226, -.337, 0.065, -.274, -.088, -.132, -.147, .1113, -.328, -.041, -.134, -.088
0.051,   0.1, .5625, .5625, -.076, -.147, .1339, -.104, -.025, -.147, -.217, 0.016, -.197, .0467, -0.05, -.211
0.051,   0.1,  0.75,  0.75, .0522, -.179, .0354, -.393, -.235, -0.09, -.283, -.098, -.187, -.215, -.305, -.151
0.051,   0.1,  0.75, 0.625, -.086, -.212, -.008, -.078, -.211, -0.12, -.217, -.034, -.141, -.006, -.219, -.014
0.051,   0.1, 0.875,  0.75, .1694, -.284,  0.08, -.146, -.207, -0.37, -.244, .0981, -.219, 0.165, -.371, .0546
0.051,   0.1,  0.75,  0.75, -.075, -.274, -.154, -.217, -.254, -.315, -.351, .0942, -.219, -.156, -.177, .0836
0.051,   0.1, .4375, 0.625, -.014, -.095, -.061, -.152, -.039, -.085, -.115, .0407, -.218, -.114, -.125, -.115
0.051,   0.1,  0.75, .5625,  -0.0, -.078, -.109, -.074, -0.07, -.121, -.146, .1252, -.023, -.029, -.135, -.015
0.052,   0.1, .6875, .5625, -.156, -.404, -.089, -.289, -.291, -.094, -.339, -.146, -.216, .0204, -.143, -.173
0.052,   0.1, .5625,   1.0, -.022, -.278, .1355, -0.33, -.311, -.508, -.185, .1477, -.239, -.302, -0.48, -.395
0.052,   0.1, .8125, .8125, -.022,  -0.4, .0218, -.285, -.107, -.112, -.264, 0.267, -.131, -.042, -.292, 0.093
0.052,   0.1,   0.5, .8125, .1448, -.144, -.155, -.149, .0792, -.239, -.144, .1202, -.155, -.113, -.263, .0679
0.052,   0.1, 0.625, .8125, -.189, -.343, -.191, -.398, -.284, -.482, -.373, .1633, -.399, -.037, -.409, -.216
0.052,   0.1, 0.875, .8125, -.014, -.349, -.127, -0.22, -.439, -.452, -.345, -.015, -.394, -.054, -.539, -.481
0.052,   0.1,  0.75,   0.5, .0111, -.284, -.026, -.276, -.307, -.229, -.279, -.115, -.369, -.217, -.169, -.075
0.052,   0.1, 0.625, 0.625, .0012, -.155, .0151, -.231, -0.25, -.293, -0.15, .0063, -.191, .0973, -.196, -.181
0.052,   0.1,  0.75, .6875, .1216, -.185, -.252, -0.32, .0554, .0063, -.221, -.123, -.334, -.199, -.325, 0.112
0.052,   0.1,  0.75, .8125, .0312, -.411, -.218, -.417, -.116, -.335, -.215, -.074, -.345, -.175, -.226, -.242
0.052,   0.1, .8125, .9375, -.041, -.348, .0123, -0.26, -.176, -.321, -0.32, .1669, -.221, -.122, -.214, -.299
0.052,   0.1, 0.875, 0.875, -.117, -.316, -.244, -.263, -.391, -.305, -.419, .0231, -.509, -.088, -.279, -.116
0.052,   0.1, .4375,  0.75, -.199, -.289, .0507, -.184, -.117, -.362, -0.28, -.026, -.218, .0922, -.429, -.188
0.052,   0.1, 0.875, .5625, .1984, -.221, -.024, -.185, -.131, -.221, -.155, .0609, -0.15, -.006, -.171, -.146
0.052,   0.1, 0.875, .9375, .1427, -.284, -.074, -.252, -.108, -.109, -.221, .1061, -.156, -.094, -.176, -.201
0.052,   0.1, .5625,  0.75, -.046, -.221, -.009, -0.19, -.024, -.029, -.221, -.009, -.186, -.097, -0.08, -.057
0.052,   0.1, .8125, .8125, .1277, -.289, -.103, -.348, -.177, -.212, -.196, .0462, -.366, -.148, -.155, -.252
0.052,   0.1,   1.0, .5625, .2861, -.284, -.265, -.206, -.207, -.379, -.279, -.172, -.426, -.232, -.193, -.314
0.052,   0.1,  0.75, .5625, .1674, -.354, .1932, -.216, -.031, -.295, -.284, -.101, -.114, .0747, -0.37, -.068
0.052,   0.1, 0.625, .8125, -.024, -.257, -.183, -.326, -.227, -.338, -.205, .0403, -.379, -0.18, -0.26, -.141
0.052,   0.1,   0.5, .5625, -.228, -.128, .0014, -.144, -.078, -0.19, -.191, -.002, .0244, .0193, -.289, -.026
0.052,   0.1, .5625, .6875, -.123, -0.08, .0533, -.216, -.185, -.291, -.155, .0811, -.051, .1733, -.185, .0043
0.052,   0.1,   1.0, 0.875, .1931, -.259, -.182, -.289, -.453, -.479, -.303, .0094, -.347, .0168, -.451, -.399
0.052,   0.1,  0.75, .5625, .0992, -.149, -.153, -.338, -.028, -.195, -.201, -0.03, -0.15, -.015, -.223, -.129
0.052,   0.1, .9375,  0.75, .1791, -.279, -.031, -0.33, -.131, -.344, -.353, -.017, -.392, .0768, -.381, -.293
0.052,   0.1, .8125,  0.75, .0244, -.008, .1108, -.031, -.124, -.051, -.149, .1696, -0.04, .0354, -.122, -.002
0.052,   0.1,  0.75, 0.875, -.017, -.228, -0.21, -.441, -.164, -.119, -0.21, .2265, -.381, -.138, -.322, -.402
0.052,   0.1, .9375, .9375, .2605, -.259, .0739, -.276, -.083, -.395, -.221, .1963, -.325, -0.15, -.336, -.311
0.052,   0.1,  0.75,  0.75, .0461, -0.19, .0955, -.387, -.156, -.296, -.291, -.062, -.279, -.026, -.262, -.094
0.052,   0.1,   0.5,  0.75, -.087, -.279, .0362, -.225, -.095, -.253,  -0.3, -.117, -.221, -.098, -.167, -.082
0.052,   0.1, 0.875,   0.5, .1349, -.155, -.116, -0.21, .0585, -.152, -0.08, -.137, -.144, -.065, -.091, .0086
0.052,   0.1,   0.5,   0.5, .0398, -.117, -.199, -.081, -.226, -.122, -.112, -.102, -0.15, -.298, -.152, .0135
0.052,   0.1, .8125, .6875, .0047, -.216,   0.0, -.144, .0373, -0.19, -.152, .1435, -.221, .0641, -0.08, -.111
0.052,   0.1,  0.75, 0.875, .0742, -.289, -.222, -.128, -.032, -0.28, -.254, .1055, -.398, .0276, -.292, -.145
0.052,   0.1, 0.875,   0.5, .1398, -.155, -.113, -0.24, -.072, -.221, -.155, 0.046, -.215, -.048, .0127, .0847
0.052,   0.1, .8125, .6875, .1342, -.215, -.156,  -0.4, -.145, -.232, -.148, -.127, -.359, -.218, -0.42, -.457
0.052,   0.1, .4375,   1.0, -.068, -.343, .0126, -.215, -.273, -.086, -.316, .2406, -.195, -.141, -.319, -.215
0.052,   0.1, .3125, .4375, -.101, -.155, -.084, -.122, .0739, -.074, -.216, -.154, -0.27, -0.04, -.096, -.117
0.052,   0.1, .8125, 0.625, -.067, .0801, -.091, -.117, -.117, -.255, -0.15, .0319, -.259, .0962, -.009, -.006
0.052,   0.1, .3125,  0.75, -0.15, -.155, .0696, -.149, .0135, -.049, .0696, .1625, -0.08, .1308, -.144, -.104
0.052,   0.1, 0.375,  0.75, -.117, -.155, .1176, -.133, .1176, -.018, -.112, .1554, -.074, -.059, -0.13, -.322
0.052,   0.1, .8125, .6875, .1346, -.185, -.028, -0.17, .0403, -.284, -.305, -0.06, -.254, -.135, -.383, -.128
0.052,   0.1,   1.0, .6875, .1846, -.235, -.159, -.291, -.095, -.375, -.253, -.147, -.323, -.017, -.538, -.265
0.052,   0.1, .5625, 0.875, .0215, -.192, .0494, -.155, -.068, -.289, -0.15, .1929, -.045, -.155, -.117, -.045
0.052,   0.1, .5625, 0.375, -.039, -.191, -.201, -.045, -.137, -.143, -.223, -0.03, -.091, -.102, -.023, -.072
0.052,   0.1, .4375, .6875, .0403, -.196, 0.053, -.249, -.223, -.284, -.051, .0015, -.117, .0413, -.051, .0173
0.052,   0.1, 0.875,  0.75, .2976, -.129, .0707, -.176, .0162, -.179, -.216, 0.027, -.373, -0.11, -.046, -.117
0.052,   0.1, 0.875,  0.75, .1057, -.155, -.013, -.144, -0.19, -.081, -.289, .1593, -.226, .0703, -.293, -.244
0.052,   0.1, 0.625, .9375, -.023, -.238, .1144, -.216, -.095, -.199, -.255, .1941, -0.19, -.039, -.222, -.244
0.052,   0.1, 0.625, 0.625, 0.032, -0.18, -.054, -.149, -.029, -.244, -.149, .0018, -0.18, -.156, -.018, -.006
0.052,   0.1,  0.25, 0.875, -.176,  -0.2, .0554, -.051, -.161, -.278, -.123, 0.085, -.216, -0.09, -.221, -.084
0.052,   0.1, .6875, .4375, .0445, -.149, -.056, -.102, -.166, -.249, -.185, -.117, -.215, -.115, -.112,  -0.1
0.052,   0.1, .5625,  0.75, -.122, -.112, .2317, -0.08, -.094, -.155, -.074, .1041, -.117, -.173, -.132, .0172
0.052,   0.1, .5625, .8125, -.002, -.174, .0519, -.254, -.013, -0.33, -.216, .1331, -.212, -0.24, -.356, -.158
0.052,   0.1, .8125, 0.875, .1482, -.191, .0434, -.082, -.358, -.361, -.149, .1865, -.181, .1344, -.348, -.296
0.052,   0.1, .8125, .6875, 0.089, -.279, -.045,  -0.4, -.034, -.333, -0.35, -.096, -.143, -.112, -.316, -.042
0.052,   0.1, 0.625,   0.5, .1125, -.155, -.024, -.132, -.217, -.305, -.179, -.105, -0.28, -.039, -.244, -.036
0.052,   0.1,   0.5, .6875, -.082, -.127, .0201, -.046, -.122, -.156, -.013, .0305, -.102, -.087, -.197, -.003
0.052,   0.1, .8125, 0.625, -.045, -.221, -.029, -.221, -.115, -.155, -.215, -0.01, -.284, -.006, -.279, -.097
0.052,   0.1, .9375, .8125, .1286, -.294, .0328, -.202, -.176, -.279, -.216, .0929, -.156, -.135, -0.13, -.127
0.052,   0.1, 0.875, .8125, .1838, -.122, -.045, -0.08, -.138, -.062, -.191, .1153, -.051, -.016, -.191, 0.031
0.052,   0.1,  0.75, .6875, .0083, -.261, -0.39, -.355, -.007, -.343, -.316, -.005, -.426, -.237, -.341, -.154
0.052,   0.1,  0.75,   1.0, .0003, -.254,  -0.1, -.215, -.078, -.353, -0.19, .3089, -0.26, 0.028, -.259, -.263
0.052,   0.1, .9375, 0.625, .2172, -0.27, .0967, -.094, -.201, -.359, -.185, -.082, -.289, -.207, -.222, -.413
0.052,   0.1, 0.875, 0.875, .1196, -.166, -.183, -.221, -.137, -.286, -0.15, .1016, -.086, -.066, -.146, -.166
0.052,   0.1, .6875, .6875, .0056, -.144, -.074, -.284, .0287, -.076, -0.15, .0593, -.152, .2792, -.155, .0367
0.052,   0.1,   0.5,   1.0, -.096, -.216, .1543, -.218, -.024, -.196, -0.15, .1686, -.097, -.112, -.122, -.133
0.052,   0.1,  0.75, .9375, .0497, -.149, .1437, -.218, -.092, -.018, -.279, .1053, -0.19, -.111, -.153, -.027
0.052,   0.1, .6875,  0.75, .0038, -.289, -.137, -.215, -.091, -.216, -.265, -.069, -.336, -.077, -.298, -.135
0.052,   0.1,  0.75, .5625, .0242, -.149, .0072, -.264, -.048,   0.0, -.185, -.051, -.216, .0326, -.226, .0601
0.052,   0.1, 0.375,   1.0, -.032, -.254, .0013, -.278, .0815, -.182, -.074, .0949, -.195, -.215, -.214, -.207
0.052,   0.1, 0.625, .6875, .0178, -.191, .0162, -.045, -.034, -.294, -.117, -.029, -.125, .2123, -.338, -.264
0.052,   0.1, 0.875, .5625, .1589, -.226, -0.16, -.163, .0178,  -0.3, -.262, -.026, -.177, .1714, -0.19, .2681
0.052,   0.1, .5625, 0.625, .0509, -.175, .1335, -.074, -.144, -.051, -.122, -.034, -0.25, .0038, -.102, .1722
0.052,   0.1, .6875, 0.625, .0015, -.226, -.111, -.245, -.205, -0.24, -.221, -.093, -.338, -.039, -.271, -.317
0.052,   0.1, .5625, 0.625, .1042, -.149, .0434, -.076, -.057, -.221, -.087, .0162, -.155, -.122, -.093, .0972
0.052,   0.1, .8125, .8125, .2201, -.279, -.171, -.418, .1242, -.339, -.221, -.084, -.446, -.216, -.342, -.381
0.052,   0.1, .5625, .8125, -.049, -.117, .0958, -.149, -.033, -.117, -.018, .0842, -0.21, .0854, -.008, -.202
0.052,   0.1, .9375, 0.375, .1214, -0.15, -.101, -.291, -.086, -.206, -.221, -.188, -.143, -0.17, -.269, .0131
0.052,   0.1,   0.5, .6875, -0.09, -.216, .0135, -.284, -.056, -.156, -.245, .0911, -.165, -.136, .0282, -.068
0.052,   0.1, 0.875, .8125, -.142, -.373, -.317, -.454, -.436, -.447, -.479, -.024, -.426, -0.21, -0.56, -.285
0.052,   0.1, .8125,  0.75, .1645, -.368, .0727, -.136, -.467, -.356, -.229, .0232, -.021, .0092, -.316, -.207
0.052,   0.1, .9375, .9375, .2581, -.216, -.105, -.323, -.087, -.227, -.216, .1572, -.226, -.255, -.244, -.149
0.052,   0.1, .8125,   0.5, .1001, -.196, -.074, -.184, -.122, -.092, -.152, -.035, -.074, .0609, -.169, -.179
0.052,   0.1,  0.75, .5625, .1034, -.111, .0785, .0027, .0129, -0.15, -.144, .0823, -.112, .0465, -.187, -.068
0.052,   0.1, 0.625, .6875, -.155, -.096, -.077, -.122, -.127, -.094, -.149, .2439, .0018, .1923, -.294, .1093
0.052,   0.1,  0.75, 0.625, .0167, -0.15, .0053, -.122, .0164, -.112, -.259, .0341, -.023, 0.101, -.151, -0.12
0.052,   0.1, .9375, 0.875, .1351, -.157, -.166, -.122, -.061, -.082, -.216, .0227, -.155, -.065, -.221, -.115
0.052,   0.1, 0.875, 0.625, .0406, -.221, -.127, -.097, -.138, -.284, -0.19, -.017, -.086, -.065, -.099, -.155
0.052,   0.1, .5625, 0.875, -.151, -.221, 0.127, -.219, -.182, -.215, -.215, .1827, -0.31, .0339, -.264, .0185
0.052,   0.1, .8125, .6875, .0756, -.304, -.071, -.213, -0.06, -.234, -.294, -.054, -.016, -.038, -.302, -.013
0.052,   0.1, .6875, .6875, -.086, -.359, -.174, -.312, -.184, -.337, -.279, -.004, -.346, -.111, -.428, -.267
0.052,   0.1, .5625,  0.75, .0186, -.216, -.013, -.197, -0.34, -.276, -.161, .0098, -.175, -.035, -.293, -.062
0.052,   0.1, .6875,  0.75, -.164, -.353,  -0.1, -0.25, -0.08, -.235, -.284, -.072, -.229, .0222, -.179, -.128
0.052,   0.1, .5625, .5625, -.074, -0.28, -.105, -.081, -.146, -.181, -.216, -.003, -.149, -.133, -.195, -.132
0.052,   0.1, .9375,  0.75, .2131, -.367, -.029, -.409, -0.28, -.367, -.343, -.174, -.313, -.037, -0.27, -.058
0.052,   0.1, .6875,   1.0, -.012, -.312, -.171, -.371, -.054, -.347, -.231, .2693, -.383, -.073, -.383, -.415
0.052,   0.1, .4375, .8125, -.196, -.179, -.014, -.134, -.083, -.335, -0.21, .0469, -.226, .0589, -.227, -.109
0.052,   0.1,   1.0, .6875, .2062, -.185, -.096, -.255, -.145, -.282, -.123,  -0.1, -.297, .0406, -.262, -.229
0.052,   0.1, .8125, .5625, .1348, -.144, -.063, -0.14, -.219, -.294, -.186, -.133, -0.33, -.128, -.042, .0094
0.052,   0.1, .8125, 0.625, .1305, -0.21, .0664, -.117, .0546, -.221, -.185, -0.08, -.081, -.045, -0.21, 0.004
0.052,   0.1,  0.75, .5625, .0864, -.283, -.142, -.187, -.147, -.123, -.144, -.051, -0.08, -.018, -.112, -0.09
0.052,   0.1, 0.875, .4375, .3104, -.155, .0357, -.316, -.061, -.311, -.195, -0.19, -.239, -.077, -.136, -.187
0.052,   0.1, 0.625,  0.75, .0936, -0.15, -0.13, -.053, .0463, -.353, -0.18, .0404, -0.08, .0534, -.087, -0.15
0.052,   0.1, .5625, .6875, .1669, -.279, -.014, -.185, -0.17, -.239, -.112, -0.06, -.215, .0419, -.201, -.119
0.052,   0.1, .9375, 0.875, .0819, -.051, -.123, -.302, -.258, -.208, -.215, .2552, -.338, -.198, -.399, -.213
0.052,   0.1, .6875, .6875, -.057, -0.25, -.081, -.355, -.179, -.283, -.283, .1573, -.265, -.031, -.283, -.219
0.052,   0.1, 0.625, .8125, .0796, -.221, -.043, -.149, -.271, -0.26, -0.21, .1107, -0.26, -.041, -.349, -.284
0.052,   0.1, .5625,  0.75, -.086, -.133, -.079, -.155, .1544, -.117, -.221, .1373, -.122, -.044, -.051, -0.07
